epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
12,3727.75,1.11028,1.41285,1.70577,0.0054,1.189,0.81379,0.25663,0.27377,0.18767,0.80359,0.24131,0.25115,0.15605,0.958,1.17119,1.81301,0.00711,0,0.00081001,0.00081001,0.00081001
13,4033.52,1.05347,1.28952,1.57255,0.00537,1.08084,0.78239,0.27912,0.33303,0.22596,0.76738,0.25909,0.30542,0.18972,1.03355,1.201,1.67914,0.00835,0,0.000801011,0.000801011,0.000801011
14,4338.93,1.05415,1.35887,1.52909,0.00512,1.05907,0.78034,0.24136,0.42776,0.29885,0.7713,0.22775,0.40342,0.26566,0.96181,1.20889,1.62414,0.00782,0,0.000792012,0.000792012,0.000792012
15,4656.57,1.10302,1.39525,1.50153,0.00481,1.02366,0.75724,0.27759,0.43364,0.31578,0.74335,0.26542,0.41412,0.28673,0.92153,1.1768,1.53757,0.00695,0,0.000783013,0.000783013,0.000783013
16,4974.08,1.19457,1.53267,1.44063,0.00483,0.90657,0.74607,0.30959,0.47624,0.33592,0.73701,0.29147,0.45041,0.29173,0.91702,1.17934,1.40028,0.00708,0,0.000774013,0.000774013,0.000774013
17,5290.87,1.1013,1.39891,1.3849,0.00497,0.87998,0.59325,0.45809,0.47068,0.34226,0.58038,0.42935,0.44249,0.30589,0.96034,1.19356,1.42331,0.00755,0,0.000765014,0.000765014,0.000765014
18,5607.39,0.99238,1.24978,1.29615,0.00495,0.79591,0.72118,0.39993,0.48441,0.36787,0.71533,0.38951,0.4647,0.32474,0.89344,1.11457,1.23875,0.00659,0,0.000756015,0.000756015,0.000756015
19,5922.34,1.06609,1.29467,1.24274,0.00466,0.67672,0.64262,0.48597,0.51598,0.38367,0.62891,0.46135,0.48526,0.35843,0.91017,1.09016,1.22764,0.00668,0,0.000747016,0.000747016,0.000747016
20,6242.65,1.11763,1.40043,1.234,0.00489,0.6383,0.69779,0.5197,0.52031,0.36247,0.66736,0.48145,0.45604,0.30976,0.93812,1.08818,1.21751,0.00616,0,0.000738017,0.000738017,0.000738017
21,6560.98,1.03653,1.30983,1.20577,0.00469,0.55357,0.76477,0.40658,0.50819,0.3866,0.75683,0.39016,0.48433,0.34992,0.83866,1.0921,1.13601,0.00604,0,0.000729018,0.000729018,0.000729018
22,6877.9,0.98398,1.23398,1.14366,0.00493,0.4681,0.54958,0.59586,0.53471,0.39852,0.53221,0.57651,0.51553,0.35024,0.90622,1.08737,1.05908,0.0072,0,0.000720019,0.000720019,0.000720019
23,7201.35,1.04417,1.25865,1.11846,0.00485,0.48581,0.75759,0.44905,0.51735,0.35736,0.7276,0.42148,0.46846,0.31341,0.91996,1.10921,1.09817,0.00667,0,0.00071102,0.00071102,0.00071102
24,7523.92,1.03129,1.34123,1.11528,0.00464,0.49223,0.74076,0.4627,0.52417,0.39761,0.73048,0.45295,0.50064,0.36178,0.89301,1.0651,1.11227,0.00681,0,0.000702021,0.000702021,0.000702021
25,7848.95,1.03995,1.28587,1.14294,0.00476,0.49571,0.76093,0.46019,0.55046,0.40525,0.74116,0.43989,0.51802,0.34909,0.90766,1.02702,1.12993,0.00667,0,0.000693022,0.000693022,0.000693022
26,8167.21,0.9896,1.2251,1.03724,0.00484,0.43924,0.63006,0.51018,0.5219,0.38625,0.61671,0.497,0.49993,0.34871,0.88484,1.05579,1.09037,0.00659,0,0.000684022,0.000684022,0.000684022
27,8491.12,1.16328,1.46705,1.21103,0.00452,0.50404,0.68825,0.47115,0.53144,0.38049,0.67606,0.45864,0.50635,0.33771,0.8672,1.04598,0.94149,0.00649,0,0.000675023,0.000675023,0.000675023
28,8812.79,1.04611,1.2787,1.06742,0.00432,0.45158,0.77873,0.42507,0.52539,0.37926,0.75833,0.40648,0.48425,0.32283,0.92499,1.05932,0.99816,0.00681,0,0.000666024,0.000666024,0.000666024
29,9132.65,1.03636,1.23629,1.05041,0.00483,0.45694,0.62758,0.56604,0.56004,0.42036,0.61702,0.55411,0.54265,0.38008,0.9325,1.04665,0.97625,0.00743,0,0.000657025,0.000657025,0.000657025
30,9451.22,0.97669,1.21488,1.00244,0.00477,0.45739,0.77334,0.48069,0.56785,0.42932,0.76979,0.46161,0.5332,0.38339,0.84036,1.0383,0.90756,0.00585,0,0.000648026,0.000648026,0.000648026
31,9771.41,0.95745,1.19635,0.97396,0.0045,0.43009,0.67859,0.55634,0.5599,0.41656,0.65563,0.53488,0.52633,0.36447,0.86171,1.01232,0.9163,0.00623,0,0.000639027,0.000639027,0.000639027
32,10096.7,1.03778,1.31032,0.99655,0.00431,0.40638,0.66602,0.52732,0.54994,0.3909,0.71448,0.43237,0.49096,0.34733,0.9377,1.05652,0.92756,0.00653,0,0.000630028,0.000630028,0.000630028
33,10414,1.00179,1.248,1.02106,0.00436,0.45473,0.69999,0.54976,0.61058,0.47888,0.67707,0.53143,0.58222,0.41592,0.82359,1.03735,0.85923,0.00628,0,0.000621029,0.000621029,0.000621029
34,10733.6,1.00277,1.26929,0.95842,0.00445,0.36811,0.73447,0.53367,0.59716,0.45736,0.72834,0.51194,0.5696,0.40319,0.85671,1.02995,0.8348,0.00645,0,0.00061203,0.00061203,0.00061203
35,11057.7,0.93159,1.17821,0.8994,0.00436,0.41853,0.70965,0.55694,0.5886,0.43549,0.69244,0.5205,0.54408,0.38282,0.88409,1.03635,0.81896,0.00622,0,0.000603031,0.000603031,0.000603031
36,11379.8,1.0269,1.24386,0.94585,0.00464,0.37221,0.76572,0.53801,0.59166,0.44855,0.75312,0.52611,0.56811,0.38921,0.84369,0.9951,0.81298,0.00618,0,0.000594031,0.000594031,0.000594031
37,11701.3,1.03137,1.22899,0.914,0.0042,0.3504,0.8469,0.53634,0.61089,0.46429,0.82411,0.51849,0.57238,0.39675,0.83039,0.98399,0.77409,0.00619,0,0.000585032,0.000585032,0.000585032
38,12023.3,0.90958,1.12152,0.84368,0.00417,0.36458,0.79925,0.58194,0.63801,0.49745,0.78287,0.56598,0.60991,0.43173,0.80165,0.98307,0.74344,0.00581,0,0.000576033,0.000576033,0.000576033
39,12346,0.90312,1.12672,0.86211,0.00416,0.41073,0.70192,0.59596,0.64826,0.50147,0.67956,0.57032,0.61235,0.42907,0.8123,0.98788,0.77207,0.00584,0,0.000567034,0.000567034,0.000567034
40,12671.1,0.99345,1.21117,0.86181,0.00428,0.35796,0.73647,0.54692,0.64586,0.51076,0.72641,0.5311,0.61957,0.44923,0.78887,0.98772,0.74934,0.00587,0,0.000558035,0.000558035,0.000558035
41,12991.9,0.95799,1.19812,0.87351,0.00423,0.37294,0.76995,0.56665,0.63969,0.47453,0.75226,0.54429,0.59849,0.418,0.82853,0.98387,0.78927,0.00608,0,0.000549036,0.000549036,0.000549036
42,13315.7,1.02848,1.28465,0.962,0.00392,0.40328,0.76463,0.54589,0.61431,0.47698,0.74545,0.53221,0.58521,0.42281,0.80574,0.97737,0.7674,0.00587,0,0.000540037,0.000540037,0.000540037
43,13637,1.0054,1.21722,0.8986,0.00411,0.38779,0.7408,0.56435,0.60927,0.46559,0.7369,0.52606,0.57066,0.40905,0.80287,0.95745,0.76161,0.00556,0,0.000531038,0.000531038,0.000531038
44,13955.9,0.89763,1.1492,0.82919,0.00431,0.37371,0.67325,0.57216,0.61269,0.47309,0.65911,0.55706,0.58787,0.4162,0.79542,0.96421,0.76094,0.00583,0,0.000522039,0.000522039,0.000522039
45,14278.8,0.9318,1.13329,0.84315,0.00395,0.40417,0.82619,0.53608,0.62282,0.48094,0.80584,0.5195,0.5881,0.41053,0.80181,0.96386,0.72871,0.00582,0,0.00051304,0.00051304,0.00051304
46,14603.6,1.00982,1.22779,0.85854,0.00404,0.37082,0.77343,0.5577,0.62798,0.47842,0.74348,0.52267,0.57114,0.41112,0.83925,0.96129,0.73131,0.00574,0,0.00050404,0.00050404,0.00050404
47,14925.6,0.93396,1.09229,0.81906,0.00422,0.37036,0.75956,0.56793,0.66041,0.51432,0.73289,0.54623,0.62132,0.44335,0.79274,0.95612,0.67994,0.00567,0,0.000495041,0.000495041,0.000495041
48,15244.3,0.90187,1.15479,0.82493,0.00427,0.38074,0.72709,0.58651,0.62042,0.47202,0.72062,0.56468,0.5923,0.40864,0.81551,0.96844,0.68672,0.00621,0,0.000486042,0.000486042,0.000486042
49,15562.2,0.8764,1.05568,0.80447,0.00418,0.38908,0.72654,0.61114,0.63626,0.47944,0.69634,0.5797,0.58912,0.41029,0.81773,0.98593,0.69746,0.00583,0,0.000477043,0.000477043,0.000477043
50,15887.2,0.92456,1.14063,0.82721,0.00416,0.37574,0.7829,0.57934,0.63496,0.48517,0.77145,0.54045,0.5939,0.414,0.79933,0.93941,0.68827,0.00575,0,0.000468044,0.000468044,0.000468044
51,16209.2,0.89434,1.11451,0.77989,0.00398,0.31846,0.81183,0.57464,0.63828,0.48564,0.78908,0.54748,0.59611,0.41089,0.78697,0.96612,0.70785,0.00573,0,0.000459045,0.000459045,0.000459045
52,16529,0.86217,1.08058,0.74153,0.00428,0.322,0.80006,0.56349,0.64399,0.48685,0.7848,0.54553,0.61368,0.43233,0.77949,0.9488,0.69717,0.00567,0,0.000450046,0.000450046,0.000450046
53,16850.9,0.9033,1.07597,0.80977,0.00393,0.3628,0.77997,0.5882,0.64938,0.48872,0.76781,0.5557,0.60963,0.41154,0.81283,0.94802,0.69466,0.00608,0,0.000441047,0.000441047,0.000441047
54,17170.3,0.9163,1.12118,0.78399,0.00423,0.33109,0.78324,0.59559,0.64233,0.48349,0.76317,0.57076,0.60876,0.43638,0.80911,0.93344,0.70073,0.00615,0,0.000432048,0.000432048,0.000432048
55,17493.3,0.8376,1.03403,0.73846,0.00394,0.33262,0.79506,0.56774,0.64268,0.50741,0.77907,0.54677,0.60722,0.43319,0.76827,0.94782,0.69849,0.00552,0,0.000423049,0.000423049,0.000423049
56,17822.7,0.9681,1.20756,0.80411,0.00372,0.32754,0.77373,0.55679,0.63932,0.48584,0.77208,0.51503,0.58997,0.42268,0.81611,0.96701,0.72006,0.00555,0,0.000414049,0.000414049,0.000414049
57,18154.5,1.01607,1.22426,0.8323,0.00379,0.34185,0.75841,0.58245,0.64393,0.51103,0.7621,0.55514,0.61565,0.44751,0.76741,0.92626,0.64548,0.00571,0,0.00040505,0.00040505,0.00040505
58,18472.1,0.85532,1.05329,0.73638,0.00387,0.33269,0.79535,0.57153,0.6524,0.51179,0.77729,0.5533,0.62183,0.44906,0.78396,0.93187,0.67744,0.0057,0,0.000396051,0.000396051,0.000396051
59,18800.3,0.88854,1.08132,0.73993,0.00389,0.31726,0.75264,0.60155,0.66002,0.51681,0.73591,0.586,0.63149,0.44725,0.77752,0.93103,0.65522,0.00568,0,0.000387052,0.000387052,0.000387052
60,19127.2,0.9216,1.12723,0.75596,0.00377,0.3196,0.78524,0.58591,0.65693,0.51862,0.75843,0.57279,0.62613,0.44545,0.74738,0.91915,0.63401,0.0052,0,0.000378053,0.000378053,0.000378053
61,19454.1,0.96682,1.20756,0.83554,0.00355,0.33291,0.79233,0.56955,0.64125,0.4955,0.76793,0.5517,0.60098,0.41671,0.76674,0.91291,0.65812,0.00537,0,0.000369054,0.000369054,0.000369054
62,19775.7,0.87663,1.05967,0.76117,0.00368,0.36114,0.78942,0.59156,0.64865,0.51649,0.77332,0.57576,0.62272,0.45897,0.75583,0.91971,0.62975,0.0055,0,0.000360055,0.000360055,0.000360055
63,20101.7,0.8782,1.06545,0.69506,0.00387,0.29899,0.76847,0.60132,0.6502,0.50724,0.74589,0.56748,0.60564,0.43763,0.78686,0.94807,0.64364,0.00559,0,0.000351056,0.000351056,0.000351056
64,20429.1,0.8979,1.08985,0.73823,0.00368,0.33382,0.82998,0.57197,0.65914,0.51487,0.81236,0.55891,0.63092,0.44838,0.76362,0.92725,0.61433,0.00549,0,0.000342057,0.000342057,0.000342057
65,20753.7,0.93294,1.1233,0.7393,0.0038,0.28463,0.81853,0.57377,0.64643,0.49669,0.79786,0.53875,0.59492,0.43034,0.78926,0.92913,0.64658,0.00532,0,0.000333058,0.000333058,0.000333058
66,21083.5,0.89256,1.08053,0.71882,0.00375,0.30911,0.80359,0.59326,0.67337,0.53852,0.78878,0.57478,0.64359,0.47326,0.74315,0.91444,0.61833,0.00521,0,0.000324058,0.000324058,0.000324058
67,21406.4,0.87605,1.07606,0.69397,0.00381,0.2783,0.76964,0.61169,0.6774,0.53269,0.74822,0.58909,0.63817,0.45509,0.74696,0.9313,0.63356,0.00522,0,0.000315059,0.000315059,0.000315059
68,21739.5,0.88571,1.09585,0.71513,0.00358,0.30753,0.75576,0.59489,0.67806,0.53066,0.74009,0.57154,0.64126,0.46673,0.77807,0.92977,0.62495,0.00555,0,0.00030606,0.00030606,0.00030606
69,22066.6,0.87632,1.0828,0.72679,0.00366,0.30369,0.80346,0.57182,0.66611,0.52312,0.79572,0.54505,0.6288,0.45287,0.7445,0.91996,0.6067,0.0052,0,0.000297061,0.000297061,0.000297061
70,22389.8,0.8615,1.11313,0.71281,0.00375,0.31449,0.80596,0.6018,0.66519,0.53009,0.78679,0.58068,0.63544,0.45968,0.76204,0.92034,0.60473,0.00549,0,0.000288062,0.000288062,0.000288062
71,22709.7,0.8448,1.0515,0.691,0.00376,0.30038,0.6806,0.64549,0.67059,0.52826,0.6568,0.61949,0.63488,0.4589,0.75506,0.9218,0.60262,0.0053,0,0.000279063,0.000279063,0.000279063
72,23025.4,0.82301,1.05859,0.6904,0.00382,0.32887,0.81229,0.59381,0.66357,0.52136,0.78939,0.56873,0.62258,0.44668,0.74736,0.92072,0.617,0.00533,0,0.000270064,0.000270064,0.000270064
73,23340.8,0.86382,1.0831,0.7203,0.00371,0.30999,0.62794,0.64966,0.65707,0.51453,0.59588,0.61697,0.6073,0.43791,0.75689,0.92846,0.64268,0.00524,0,0.000261065,0.000261065,0.000261065
74,23663.7,0.97062,1.19742,0.76151,0.00355,0.31328,0.66722,0.64664,0.65889,0.52632,0.65074,0.6302,0.63334,0.46535,0.72616,0.91713,0.61419,0.00519,0,0.000252066,0.000252066,0.000252066
75,23977.3,0.74827,0.96919,0.62153,0.00368,0.27716,0.69291,0.62688,0.67508,0.53358,0.66806,0.6049,0.63981,0.46668,0.73345,0.93589,0.63103,0.00511,0,0.000243067,0.000243067,0.000243067
76,24295.8,0.93222,1.16869,0.71466,0.00354,0.28406,0.70811,0.62444,0.67719,0.52904,0.68097,0.60197,0.63685,0.45788,0.74045,0.92152,0.59375,0.00511,0,0.000234068,0.000234068,0.000234068
77,24616.5,0.88314,1.09262,0.697,0.00359,0.29891,0.73514,0.62391,0.67425,0.52529,0.70866,0.60156,0.63475,0.45176,0.74616,0.91265,0.61242,0.0051,0,0.000225068,0.000225068,0.000225068
78,24937.4,0.88315,1.08041,0.70896,0.00348,0.30405,0.72342,0.61274,0.6865,0.54362,0.71605,0.59086,0.65588,0.47239,0.73933,0.91253,0.5917,0.00523,0,0.000216069,0.000216069,0.000216069
79,25252.5,0.81976,1.01667,0.66239,0.00353,0.29343,0.75304,0.60347,0.69664,0.54454,0.72615,0.57874,0.65204,0.47003,0.77109,0.91768,0.58721,0.00531,0,0.00020707,0.00020707,0.00020707
80,25571,0.73485,0.93437,0.61556,0.00362,0.2749,0.74899,0.6112,0.69417,0.54824,0.72859,0.58384,0.65456,0.47638,0.75681,0.90316,0.58606,0.00535,0,0.000198071,0.000198071,0.000198071
81,25891.1,0.82182,1.03603,0.66959,0.00368,0.28465,0.75196,0.60395,0.69517,0.55103,0.73467,0.58561,0.66215,0.48981,0.74487,0.90462,0.59132,0.00513,0,0.000189072,0.000189072,0.000189072
82,26207,0.81846,1.0302,0.63547,0.00367,0.29792,0.77346,0.61178,0.68619,0.53454,0.7677,0.58372,0.64774,0.46046,0.76168,0.90565,0.60468,0.00525,0,0.000180073,0.000180073,0.000180073
83,26525.6,0.85844,1.04937,0.65968,0.00359,0.25538,0.75673,0.62456,0.68995,0.55001,0.74641,0.60118,0.659,0.47294,0.72997,0.90364,0.57987,0.00504,0,0.000171074,0.000171074,0.000171074
84,26825.8,0.85147,1.04785,0.67201,0.00344,0.27188,0.77297,0.60883,0.69021,0.54703,0.76795,0.58653,0.65568,0.47289,0.73884,0.90448,0.57966,0.00507,0,0.000162075,0.000162075,0.000162075
85,27124.1,0.76854,0.94544,0.58423,0.00354,0.26377,0.7227,0.62642,0.69355,0.55286,0.70147,0.60782,0.66268,0.47825,0.73804,0.90293,0.57421,0.00519,0,0.000153076,0.000153076,0.000153076
86,27423.6,0.84969,1.08673,0.65417,0.00348,0.25944,0.73072,0.63071,0.68271,0.55047,0.71252,0.61448,0.65185,0.47013,0.71497,0.90195,0.57468,0.00504,0,0.000144077,0.000144077,0.000144077
87,27726.2,0.86237,1.06984,0.65352,0.00351,0.26137,0.73009,0.62947,0.67908,0.53827,0.70844,0.6075,0.641,0.46332,0.72444,0.90631,0.57687,0.005,0,0.000135077,0.000135077,0.000135077
88,28028.3,0.84321,1.02622,0.64713,0.00339,0.25019,0.74489,0.62312,0.68314,0.54572,0.72247,0.60495,0.64998,0.47128,0.72719,0.90894,0.57533,0.00506,0,0.000126078,0.000126078,0.000126078
89,28330.7,0.85999,1.07638,0.64597,0.00338,0.28353,0.75072,0.62938,0.68433,0.54803,0.73542,0.61294,0.6564,0.48259,0.72058,0.90508,0.5669,0.00506,0,0.000117079,0.000117079,0.000117079
90,28631.9,0.86784,1.07559,0.67662,0.0034,0.30556,0.74744,0.62429,0.68253,0.54613,0.72695,0.60857,0.65125,0.46943,0.72195,0.90613,0.57553,0.00498,0,0.00010808,0.00010808,0.00010808
91,28925.8,0.72279,0.88357,0.57364,0.004,0.17761,0.75011,0.61138,0.68455,0.53859,0.71967,0.58704,0.63565,0.45678,0.74593,0.92335,0.59193,0.00503,0,9.9081e-05,9.9081e-05,9.9081e-05
92,29219.5,0.72173,0.87968,0.56011,0.0039,0.16108,0.73387,0.60551,0.6735,0.52068,0.70337,0.57974,0.62368,0.43819,0.75048,0.92384,0.59986,0.00514,0,9.00819e-05,9.00819e-05,9.00819e-05
93,29514.1,0.74633,0.90074,0.56953,0.00374,0.15001,0.71728,0.62377,0.68687,0.53447,0.68911,0.59887,0.64242,0.45963,0.74008,0.92282,0.59332,0.00505,0,8.10828e-05,8.10828e-05,8.10828e-05
94,29807.6,0.69937,0.87234,0.53056,0.00377,0.14766,0.74734,0.61572,0.68901,0.53736,0.72311,0.59491,0.64866,0.46748,0.73927,0.91874,0.59072,0.00512,0,7.20837e-05,7.20837e-05,7.20837e-05
95,30102.6,0.70714,0.86938,0.53981,0.00381,0.14208,0.76416,0.60435,0.6865,0.53386,0.73577,0.58265,0.64166,0.45994,0.73985,0.9202,0.58348,0.00505,0,6.30846e-05,6.30846e-05,6.30846e-05
96,30397.4,0.71714,0.88847,0.54255,0.00378,0.14653,0.7583,0.60522,0.67564,0.52534,0.73078,0.58282,0.63208,0.45502,0.73524,0.92149,0.58793,0.00495,0,5.40855e-05,5.40855e-05,5.40855e-05
97,30690.3,0.65989,0.83613,0.50755,0.00367,0.1394,0.75095,0.60989,0.67409,0.52405,0.72488,0.58586,0.6293,0.45336,0.73717,0.92314,0.58306,0.00499,0,4.50864e-05,4.50864e-05,4.50864e-05
98,30983.5,0.65329,0.81361,0.4969,0.00373,0.14421,0.74653,0.6094,0.67468,0.52408,0.72046,0.58518,0.62897,0.45174,0.73532,0.92334,0.58074,0.00494,0,3.60873e-05,3.60873e-05,3.60873e-05
99,31277.7,0.67342,0.82964,0.50821,0.00357,0.13299,0.73467,0.61303,0.67596,0.52926,0.70742,0.59073,0.63193,0.45518,0.7309,0.92207,0.58001,0.00491,0,2.70882e-05,2.70882e-05,2.70882e-05
100,31574.9,0.7647,0.93085,0.56554,0.00363,0.14817,0.732,0.61442,0.67807,0.53268,0.7089,0.58996,0.635,0.45941,0.72367,0.92015,0.57735,0.0049,0,1.80891e-05,1.80891e-05,1.80891e-05
